FeatureID,MinScan,MaxScan,MinCharge,MaxCharge,MonoMass,RepScan,RepCharge,RepMz,Abundance,ApexScanNum,ApexIntensity,MinElutionTime,MaxElutionTime,ElutionLength,Envelope,LikelihoodRatio
1001,1764,1778,35,62,37957.63641,1764,53,691.35,73869336,1764,39472457.5,34.78,35.14,0.36,"8,178477.69;9,1317624.12;10,1833033.41;11,1817282.61;12,2457168.38;13,2119825.60;14,1950108.14;15,2156520.89;16,1972855.75;17,2755425.67;18,2905030.79;19,2488401.76;20,3683327.06;21,5290189.34;22,3594964.94;23,3860850.01;24,2631999.68;25,3477388.76;26,3454822.53;27,4911351.97;28,3981502.78;29,2559881.44;30,3371077.41;31,1993214.15;32,3491304.20;33,2954682.83;34,604744.34;35,53538.50;",0.91
1002,1715,1729,14,26,15777.46497,1715,20,718.4,57741788,1715,39436400.79,33.53,33.87,0.34,"5,1664111.22;6,6611375.98;7,5674225.15;8,7541771.44;9,5225885.23;10,3938606.90;11,4347963.79;12,4404998.85;13,2604752.71;14,2353835.09;15,2242650.90;16,2761482.98;17,1896751.69;18,2141607.29;19,1731946.64;20,1498787.07;21,1099960.20;",0.93
1003,1926,5671,29,71,42694.16601,5671,57,725.04,56482528,5671,39394302.61,137.9,139.24,1.34,"13,10093.93;14,340854.72;15,514303.61;16,695226.10;17,1303246.92;18,1853302.40;19,2089304.64;20,1791344.48;21,3830932.06;22,3029686.18;23,2677329.77;24,2308752.97;25,1929245.14;26,2113109.39;27,2341778.38;28,2246632.09;29,2937167.91;30,1850399.13;31,1677036.49;32,2269102.15;33,2034908.32;34,1694218.06;35,2048800.96;36,1737360.42;37,1900148.33;38,1680209.63;39,1665287.67;40,1570454.93;41,1434208.36;42,1607489.62;43,1258990.21;44,38060.70;",0.88
1004,203,301,4,6,3709.360368,301,5,0,60593258,301,39349772.92,3.82,5.26,1.43,"0,5773394.73;1,17950507.75;2,19649388.63;3,6043793.05;4,2999324.34;5,3965923.23;6,4210830.27;",0.95
1005,1926,2093,21,36,21584.02537,2093,27,745.75,68860886,2093,39211745.2,43.04,43.59,0.54,"4,51268.40;5,727302.78;6,1145792.88;7,3186692.78;8,1729911.90;9,4603373.95;10,4566508.26;11,4109015.00;12,8659011.27;13,6437118.35;14,5492293.06;15,6993035.44;16,3637710.91;17,5499132.22;18,3105541.17;19,1705690.92;20,1757812.97;21,1588973.72;22,1964279.53;23,1091384.18;24,807956.84;",0.97
1006,1743,1820,24,53,32267.65028,1743,43,718.36,142233148,1743,39164037.93,34.19,36.34,2.15,"6,99190.33;7,1463253.68;8,2186691.42;9,2065977.66;10,5074195.32;11,4328740.64;12,5846974.06;13,4297441.35;14,6126367.20;15,4340579.60;16,9321855.95;17,5311113.73;18,8228927.72;19,6602595.00;20,12029791.08;21,6932102.66;22,9080088.09;23,5962115.04;24,8776626.27;25,4370089.50;26,5888151.95;27,3821309.42;28,4894468.03;29,5824837.94;30,2874437.26;31,3593419.61;32,2790805.85;33,95447.42;",0.92
1007,1687,1701,8,12,7546.502118,1694,11,0,104489390,1694,39141698.22,32.85,33.21,0.36,"0,2504723.30;1,5700207.23;2,11988930.55;3,15691258.47;4,18946140.09;5,16758365.51;6,16045530.85;7,6094807.33;8,5710024.19;9,2008148.22;10,2533068.99;11,507529.56;",0.99
1008,49,77,6,10,6484.973162,49,10,0,69379066.5,49,39103484.19,1.39,1.93,0.54,"0,1340614.93;1,7389656.15;2,10836766.80;3,12038904.03;4,12078450.91;5,9276883.39;6,5982424.67;7,4175737.67;8,2983874.07;9,2469422.34;10,805611.91;",0.99
1009,1926,4180,2,3,2173.000664,4068,3,0,52539904,4068,39005173.06,96.14,98.7,2.57,"0,16224360.86;1,15126360.33;2,8548119.12;3,7650525.52;4,4990444.79;",0.98
1010,1926,3031,18,41,24964.51588,2940,25,926.43,275687651,2940,38959729.17,63.37,67.16,3.79,"1,329098.48;2,849110.99;3,1207703.83;4,2707188.19;5,3300933.68;6,3793487.64;7,4802529.99;8,9569583.40;9,9968354.74;10,10783835.27;11,12728901.05;12,12473334.49;13,22408836.27;14,22763850.94;15,31170707.08;16,27502814.83;17,20647777.46;18,14910057.18;19,9314035.46;20,9447470.90;21,10978169.22;22,9182571.30;23,7540236.48;24,6947099.85;25,3488282.40;26,2426094.80;27,2128128.68;28,1365109.39;29,641675.82;30,301997.14;",0.97
1011,812,840,6,13,8164.105894,833,7,908.69,143357769,833,38884386.31,15.39,16.05,0.66,"0,3158003.05;1,6493387.71;2,11458952.43;3,22321015.80;4,23311953.97;5,22040123.92;6,18887294.50;7,13627589.92;8,10229629.88;9,6014079.68;10,5337470.55;11,477145.13;",0.99
1012,987,1008,15,27,17253.9936,987,23,691.39,55309055,987,38865787.86,19.32,19.76,0.44,"3,241844.38;4,769354.76;5,445756.89;6,2588375.29;7,2689080.18;8,4342529.10;9,6416994.34;10,6211744.71;11,6411169.53;12,7495598.83;13,4060604.75;14,2226704.81;15,1999167.61;16,1827115.26;17,1530919.49;18,1819191.59;19,1393765.25;20,807918.00;21,1094247.36;22,936297.62;",0.97
1013,700,749,11,18,11103.46048,749,16,618.13,67874964,749,38752654.9,13.05,13.99,0.94,"1,830673.39;2,1283596.41;3,4757477.55;4,6350974.38;5,6277164.50;6,8720009.47;7,6175107.68;8,9764310.61;9,2483257.95;10,4248124.72;11,4836832.68;12,3953983.78;13,3216292.37;14,3049115.38;15,968384.22;16,958986.85;",0.94
1014,1926,5671,29,73,44214.73118,5671,59,0,51613875,5671,38631144.63,137.31,139.24,1.93,"13,128120.04;14,922659.28;15,2090960.78;16,1421163.10;17,1617241.97;18,1417119.58;19,1941835.45;20,2197829.14;21,1424324.90;22,2177341.78;23,1746441.06;24,2639335.18;25,1555478.75;26,2275946.87;27,2553344.12;28,2137284.76;29,1862264.78;30,2186855.42;31,2186567.82;32,2136641.58;33,1836714.95;34,1548023.38;35,1581824.41;36,1622095.81;37,2213419.22;38,1986461.42;39,2048138.90;40,1584847.60;41,569883.66;",0.88
1015,1926,3150,31,73,44169.42885,3024,46,921.76,61539922,3024,38614124.17,66.93,70.56,3.63,"17,120150.04;18,298436.24;19,791754.45;20,823174.56;21,5885538.96;22,1718513.20;23,3493607.78;24,3348616.65;25,4180856.78;26,2084989.43;27,4174296.71;28,2114115.47;29,3567643.26;30,2431577.73;31,3272670.02;32,2278970.25;33,2638318.73;34,2397825.98;35,2130644.52;36,1288240.51;37,1532799.50;38,1463686.51;39,1300493.30;40,1094474.85;41,1599117.76;42,1251215.62;43,1144004.48;44,1322573.59;45,809415.37;46,427144.90;47,518393.07;48,32982.45;",0.9
1016,1883,1897,13,23,14081.23404,1897,18,705.69,70279212,1897,38555082.89,38.08,38.45,0.37,"1,1354911.68;2,1756869.58;3,2995657.94;4,3775961.86;5,4595477.94;6,5737635.60;7,8163313.01;8,7668915.96;9,6458782.93;10,6476725.56;11,5458781.92;12,4735347.31;13,4265058.39;14,3574079.49;15,2533628.13;16,726848.82;",0.98
1017,1926,4824,9,22,13557.29135,4705,13,905.1,172274846,4705,38474427.94,112.84,116.18,3.33,"1,2587117.57;2,5006365.28;3,5176886.42;4,9308303.13;5,11548979.48;6,14731394.92;7,16743425.28;8,18824153.40;9,17660258.66;10,16312902.21;11,14399432.39;12,12400372.75;13,10691883.48;14,7108255.48;15,5537764.23;16,2021059.62;17,1364752.91;18,845860.99;",0.98
1018,854,924,8,19,11660.59159,875,9,1061.68,177194711,875,38406825.43,16.32,17.99,1.67,"0,2611195.44;1,3981084.81;2,4209258.54;3,8239563.87;4,12603738.44;5,20177081.48;6,25198858.71;7,24539177.51;8,23489730.26;9,19362191.57;10,12965005.08;11,11038572.77;12,6366758.49;13,2094528.33;14,315533.04;",0.99
1019,1926,2450,29,54,32749.86996,2415,43,729.46,70423972,2415,38396877.43,51.72,52.65,0.93,"8,483089.33;9,945400.89;10,1227542.52;11,1328373.20;12,3428663.10;13,3012724.16;14,2402458.29;15,2902019.10;16,2665233.45;17,3542377.87;18,4427500.16;19,3300990.59;20,3844557.81;21,4261574.87;22,3218292.29;23,3601846.31;24,2683652.29;25,2900167.05;26,3098418.56;27,2133922.47;28,4174891.93;29,2884496.95;30,2934683.89;31,1582711.66;32,1940699.13;33,1075254.18;34,420384.05;",0.91
1020,1926,2464,7,11,6962.434615,2464,9,634.31,47818330,2464,38361694.27,52.65,53.02,0.37,"0,794590.44;1,844334.13;2,4943301.88;3,12833744.44;4,16291101.44;5,10614005.62;6,732686.79;7,21413.60;8,433169.88;9,309709.03;",0.89
1021,1918,1925,13,29,17630.68757,1925,23,706.99,53847264,1925,38240817.36,39.05,39.26,0.2,"3,2122250.20;4,1368253.17;5,1654722.44;6,2673683.33;7,2769803.40;8,3579064.64;9,5442984.71;10,5162475.20;11,4596855.89;12,4087855.07;13,2678765.90;14,2011076.86;15,2415284.75;16,2054747.83;17,2705917.99;18,3212842.47;19,5309204.54;",0.89
1022,1926,2478,14,37,22325.21684,2457,31,677.65,67933546,2457,38134003.54,52.83,53.35,0.51,"0,1774907.27;1,955745.08;2,767170.31;3,1790847.93;4,1665723.79;5,1815791.73;6,1672735.76;7,2550969.51;8,2280310.81;9,2337199.66;10,2113989.92;11,5257616.06;12,5385497.56;13,6310657.34;14,7831178.12;15,8205414.67;16,5091850.07;17,4786541.22;18,3065642.26;19,551174.93;20,830862.68;21,438947.11;22,451520.19;",0.94
1023,518,581,9,13,8119.6532,581,11,626,45108838,581,38125938.57,9.33,10.67,1.35,"0,1702480.50;1,1867173.13;2,3043858.95;3,6950521.46;4,7517039.71;5,9965210.42;6,7085544.83;7,1605755.16;8,775014.61;9,1612968.79;10,1505507.85;11,1060530.10;12,174491.11;13,242469.04;",0.95
1024,1926,2849,10,22,13613.36682,2800,17,717.99,242990100,2800,37979103.21,60.56,61.94,1.38,"1,588246.25;2,6073268.65;3,9478235.40;4,13531049.94;5,18824902.51;6,23584045.08;7,28815223.06;8,29310504.19;9,27101248.13;10,24786013.90;11,19341816.30;12,14177450.62;13,11165197.07;14,6860494.86;15,5279596.23;16,4067152.02;",1
1025,273,294,3,4,2550.9127,294,4,0,47481129,294,37579988.4,4.85,5.15,0.3,"0,9602171.69;1,17648787.53;2,7605432.89;3,4940708.70;4,4716235.82;5,2967726.14;",0.97
1026,1926,5650,39,92,56107.71753,5650,75,730.02,64988094,5650,37479952.33,138.47,138.66,0.19,"20,223429.95;21,1133594.92;22,1842097.01;23,2086331.82;24,2195480.72;25,1656486.97;26,1867732.12;27,2070109.17;28,2874731.84;29,1845190.60;30,2524263.95;31,2396076.02;32,2296344.90;33,2224293.08;34,3012558.29;35,3377172.40;36,2109368.98;37,2294719.90;38,1781975.50;39,1889387.14;40,2276081.23;41,1651231.76;42,2423922.40;43,1791359.54;44,2408509.67;45,1974237.78;46,2377263.50;47,2135907.99;48,1251211.34;49,2105726.93;50,1394497.42;51,1388157.41;52,103304.64;",0.88
1027,1701,1715,6,12,7590.533977,1701,11,0,82686920,1701,37385702.65,33.21,33.53,0.31,"0,1904676.12;1,4259803.18;2,9276923.25;3,12260814.19;4,15056703.00;5,13940784.99;6,10915663.12;7,6167681.66;8,2744717.10;9,2445959.71;10,3003526.62;11,708997.27;",0.99
1028,1926,5650,35,87,53134.92349,5650,71,729.32,70366195,5650,37371431.23,132.75,138.66,5.91,"16,242359.19;17,559453.93;18,1518725.32;19,1861666.08;20,2105600.26;21,1844425.28;22,1906041.07;23,2591099.02;24,2453128.35;25,2088498.94;26,1969216.18;27,1946432.52;28,1717358.91;29,1884446.01;30,3603903.60;31,2751301.99;32,2535652.75;33,3330276.36;34,3771077.49;35,2451630.63;36,1665993.24;37,3159526.29;38,2107115.12;39,1991908.12;40,2319355.82;41,2777185.50;42,2591851.48;43,2096459.82;44,2437237.13;45,1780173.21;46,1614815.96;47,1356917.18;48,963294.16;49,296845.52;50,67771.07;",0.88
1029,1813,1827,40,69,41708.90253,1813,60,674.07,68282716,1813,37285388.65,36.14,36.51,0.37,"10,7405.06;11,754518.67;12,803589.96;13,517143.60;14,1077428.30;15,820622.85;16,2194078.65;17,3164667.81;18,2306237.20;19,2115156.27;20,2564075.52;21,4269314.52;22,3605267.19;23,2341153.43;24,3045279.13;25,2859300.91;26,2398266.95;27,4159713.56;28,3689125.09;29,3843341.63;30,3166096.80;31,2349451.09;32,3334089.81;33,2478896.57;34,1909222.04;35,2330101.68;36,1807755.63;37,1170032.14;38,568575.26;39,744732.24;40,1281884.31;41,569909.86;42,33415.19;",0.93
1030,1926,5650,42,100,65060.67492,5650,90,708.49,51097142,5650,37253449.31,135.63,138.66,3.03,"25,280843.34;26,756631.31;27,1056634.20;28,1756574.47;29,1885436.56;30,1620784.07;31,1639702.26;32,1447419.96;33,1344900.78;34,1575655.16;35,1657365.14;36,1543521.57;37,1562593.41;38,1710097.28;39,1756981.11;40,1760307.45;41,1998286.68;42,2438460.87;43,1495354.92;44,1522250.76;45,1438561.73;46,1400403.05;47,1360863.64;48,1509222.40;49,1268826.39;50,1437703.12;51,1274558.45;52,1226088.21;53,1097922.87;54,1426858.92;55,1781703.32;56,1420556.02;57,1621423.01;58,1044849.98;59,936553.55;60,36522.44;",0.87
1031,1743,1799,21,42,25714.31882,1743,31,780.47,61645246,1743,37015108.94,34.19,35.72,1.53,"4,23805.16;5,1485228.45;6,695339.07;7,1770263.06;8,3555348.49;9,1211187.36;10,3253099.62;11,2886170.34;12,2262753.84;13,5442188.48;14,2399554.79;15,4533112.15;16,2893284.26;17,2355282.92;18,6940453.24;19,2952912.83;20,1609360.30;21,3671297.25;22,2031810.49;23,3156430.66;24,2702152.98;25,1744152.34;26,1280747.41;27,787247.72;",0.87
1032,1757,1806,21,50,29969.69149,1757,39,732.22,61542342,1757,36997358.24,34.6,35.95,1.35,"9,1501982.06;10,2649998.95;11,2594612.02;12,2865607.18;13,2776342.57;14,2891961.48;15,2763950.22;16,3151563.56;17,3936481.16;18,3092043.76;19,3038519.20;20,2924204.20;21,2778116.48;22,2655626.57;23,2532349.04;24,2993153.30;25,2361090.27;26,3638185.26;27,2158384.38;28,2794024.20;29,2596199.61;30,1886432.90;31,959255.22;",0.88
1033,1926,2842,43,69,41740.41936,2835,54,746.78,72807780,2835,36975046.37,61.53,61.73,0.2,"15,93918.10;16,1442904.29;17,4155611.98;18,2063030.97;19,3356287.32;20,3657261.57;21,2558895.29;22,3698888.61;23,4451261.74;24,2689814.72;25,3168835.41;26,4506488.57;27,2851785.01;28,4094848.23;29,3645702.20;30,2857448.21;31,2441928.69;32,2866391.23;33,2081798.34;34,2650555.86;35,2146429.54;36,1414384.00;37,2164114.16;38,1806277.15;39,1788625.83;40,1980055.18;41,1331584.20;42,770738.62;43,68823.13;",0.92
1034,1736,1799,14,32,19521.67432,1736,26,698.68,168564386,1736,36836878.18,34.04,35.72,1.68,"3,471029.34;4,4193869.42;5,5412099.02;6,8742847.87;7,8678718.61;8,10016602.70;9,12924749.33;10,13076077.36;11,12768424.29;12,15316697.64;13,10934852.51;14,14664984.39;15,11710793.21;16,10507728.35;17,6501116.12;18,4678363.51;19,6587371.63;20,5940390.42;21,4025858.22;22,984130.04;23,422376.69;",0.96
1035,1926,3094,42,98,59087.26519,3080,78,739.89,104273886,3080,36813539.96,68.52,68.93,0.41,"20,220445.13;21,821141.13;22,1946764.74;23,1729924.33;24,3235891.60;25,3188856.29;26,2921346.75;27,3001520.49;28,3068194.11;29,3109107.74;30,4069612.27;31,2351433.44;32,4500808.23;33,2986328.65;34,3728878.19;35,4971358.90;36,3444375.52;37,3783262.45;38,5780442.72;39,3323971.14;40,4285694.64;41,3415932.71;42,3797171.18;43,3704031.91;44,2897986.69;45,2406487.70;46,3538365.09;47,2974973.73;48,2762905.27;49,2634127.59;50,2572519.57;51,2804414.43;52,1997657.24;53,1377009.30;54,603264.29;55,267533.66;56,43370.76;",0.91
1036,1778,1827,13,31,19082.98395,1806,23,764.75,164661670,1806,36810033.28,35.14,36.51,1.37,"3,695937.71;4,1245537.19;5,3187093.59;6,4582300.87;7,7155234.73;8,13246734.04;9,15535612.78;10,16451021.90;11,14361221.07;12,16460293.41;13,12940632.74;14,12696707.71;15,11228354.82;16,7301128.95;17,6710004.54;18,7095947.82;19,4979331.90;20,4149217.22;21,2356474.38;22,2017616.62;23,260551.41;",0.99
1037,1926,2366,13,26,16005.5322,2303,19,763.83,105139672,2303,36807586.93,48.85,50.45,1.6,"0,14603.14;1,906019.84;2,1359146.48;3,2270712.35;4,1087017.56;5,2207341.07;6,4805339.79;7,8795667.55;8,12903563.28;9,15136329.82;10,14895173.91;11,12577852.81;12,9361792.91;13,5053080.79;14,4555622.52;15,4534153.08;16,1850229.96;17,1160986.42;18,501701.67;19,550055.14;20,611815.69;",0.98
1038,1926,3101,25,63,37787.28745,3073,43,841.33,53693090,3073,36777104.85,68.34,69.13,0.79,"15,93254.91;16,1972676.26;17,3804264.41;18,2170457.31;19,2251699.53;20,3964351.67;21,2659539.77;22,3660122.52;23,2820078.53;24,1884396.23;25,2777690.83;26,2453511.73;27,3931572.18;28,2138735.46;29,1775775.67;30,1857583.78;31,1593144.54;32,1643077.10;33,1755985.28;34,1247805.46;35,1639133.30;36,1101466.76;37,698730.59;38,1638130.48;39,854134.93;40,1236010.29;41,67119.52;",0.91
1039,1926,2450,27,53,31991.45494,2408,42,728.45,67845350,2408,36743381.34,51.54,52.65,1.11,"9,28878.59;10,1428494.87;11,944572.13;12,3098700.81;13,3245698.07;14,2525806.72;15,3131906.28;16,3890817.59;17,3067798.16;18,3811706.43;19,4738578.29;20,2931373.76;21,3818972.30;22,3919890.17;23,3465386.90;24,2951142.98;25,1888071.95;26,2556366.42;27,1766484.67;28,2597574.86;29,2119573.06;30,2205914.15;31,2265761.85;32,1953662.71;33,1693876.30;34,1348249.76;35,447903.66;",0.92
1040,1274,1456,3,5,3011.300712,1274,5,0,73111368,1274,36642785.23,25.34,28.6,3.26,"0,6818132.69;1,27529812.24;2,15319635.69;3,9594996.61;4,4260572.46;5,9588009.06;",0.94
1041,1926,3129,57,100,74047.87442,3059,91,797.72,54775514,3059,36515358.05,67.94,69.92,1.98,"28,47856.93;29,394591.54;30,294097.21;31,244873.58;32,698775.86;33,570499.44;34,681898.42;35,1222695.02;36,2030815.92;37,2485941.71;38,1276792.61;39,1946869.38;40,2205906.27;41,1612076.31;42,1651396.36;43,3056094.31;44,1677313.60;45,1564282.82;46,2180479.94;47,1886672.10;48,1308393.64;49,2000925.33;50,3024034.30;51,1486792.62;52,1822603.42;53,2152920.58;54,1370969.57;55,1185169.78;56,1675584.35;57,1717210.82;58,1011046.22;59,804830.25;60,1511657.04;61,848080.22;62,1073091.63;63,935789.33;64,661068.24;65,498941.96;66,419531.09;67,621076.27;68,530120.22;69,295976.73;70,87309.94;",0.92
1042,1926,2429,28,56,34081.96272,2303,42,776.02,72563540,2303,36418107.68,48.85,52.06,3.21,"10,85989.43;11,1541758.48;12,841743.22;13,2483166.29;14,2987079.90;15,3324026.66;16,4318033.64;17,4042940.76;18,2963481.36;19,3663153.18;20,3729885.81;21,3086342.34;22,4142638.77;23,4275156.30;24,3329683.22;25,3286217.60;26,3506546.65;27,1798329.02;28,3165374.27;29,2312013.02;30,2144285.02;31,3418357.02;32,1712973.31;33,2612992.80;34,1091731.31;35,953039.52;36,1174745.37;37,569377.59;",0.91
1043,1421,1456,3,6,3792.462571,1421,5,0,89797634,1421,36322155.04,27.98,28.6,0.62,"0,9820430.01;1,34510718.79;2,30792155.97;3,9944057.86;4,2232058.52;5,1332503.22;6,1165408.00;",0.92
1044,1926,5904,17,42,25729.94392,5678,29,831.53,372400155.5,5678,36267618.02,127.82,145.47,17.65,"4,1044676.43;5,717838.97;6,3568074.40;7,8223358.00;8,12113223.33;9,13639320.66;10,14307845.46;11,16912371.15;12,19682594.47;13,22701555.14;14,24450715.62;15,27634852.03;16,27770823.82;17,23096865.31;18,22313783.26;19,20430174.13;20,17685890.28;21,15233311.73;22,13204281.64;23,13737018.77;24,12794759.68;25,12614220.50;26,13112522.52;27,10187910.90;28,4148362.07;29,731294.84;30,314404.86;",0.96
1045,469,525,18,30,18151.43421,504,29,0,86988584,504,36125755.3,8.27,9.49,1.22,"3,9192.00;4,2680280.08;5,2890531.89;6,4209292.21;7,5385891.68;8,5625053.48;9,5772906.24;10,8867140.75;11,9640910.64;12,6056953.30;13,9325300.36;14,5719232.94;15,4952642.01;16,2627112.91;17,3387097.65;18,2667206.38;19,2903829.74;20,1828179.12;21,1482584.67;22,956132.59;",0.97
1046,1926,5769,10,25,14998.92542,5734,18,751.44,75214227.25,5734,36029589.43,140.88,141.81,0.93,"1,83777.93;2,130957.55;3,450751.86;4,2868822.13;5,3490143.92;6,5773690.59;7,7022814.52;8,8899091.00;9,8555315.57;10,9074509.82;11,7133564.22;12,4939253.02;13,4704211.13;14,3177362.48;15,2325095.77;16,2325511.91;17,2616395.91;18,717042.99;19,423878.38;20,498907.34;",0.99
1047,42,98,5,10,6523.2997,91,7,725.95,59040389.75,91,36018694.02,1.22,2.3,1.08,"0,736129.01;1,5136117.59;2,8533357.09;3,10110692.12;4,10982043.95;5,8633180.53;6,6462415.37;7,4450261.98;8,2295686.27;9,1359064.36;10,205788.24;11,135172.35;",1
1048,952,1008,13,20,12060.78117,952,18,604.64,47829227,952,35974554.87,18.56,19.76,1.2,"1,867350.95;2,668933.20;3,3808025.14;4,3083689.97;5,2410034.44;6,8483571.63;7,4958412.33;8,4277531.37;9,6196056.90;10,2836460.07;11,1460303.64;12,2263094.97;13,3191346.86;14,2389187.93;15,327181.61;16,607509.55;",0.92
1049,1169,1302,6,9,5730.541031,1169,8,0,60195654,1169,35874009.31,23.39,25.87,2.48,"0,2748733.13;1,5543500.99;2,11406873.50;3,11489136.76;4,13711215.10;5,9741609.88;6,4195151.33;7,1359163.32;",0.99
1050,1926,2443,31,57,34641.68601,2443,51,655.04,101589546,2443,35872383.97,51.72,52.47,0.75,"8,627478.65;9,1248776.67;10,1044939.42;11,1930564.10;12,2685169.15;13,3397410.21;14,2664567.16;15,4372324.16;16,3957555.30;17,6354665.45;18,5390644.91;19,4184912.96;20,5610043.90;21,5096945.13;22,6254764.65;23,6512984.52;24,2991782.91;25,6353349.44;26,3470939.52;27,4694738.12;28,4342017.18;29,3313927.69;30,4325257.91;31,2728591.77;32,2513710.66;33,1548875.01;34,2207847.24;35,1287519.35;36,473789.49;",0.93
1051,1834,1841,25,62,37631.05688,1841,59,618.25,66646014,1841,35734673.66,36.71,36.91,0.2,"8,757100.21;9,544369.82;10,527383.06;11,1184242.42;12,2082373.85;13,1771396.26;14,2619024.97;15,1304116.04;16,2095891.20;17,3553887.71;18,1804333.71;19,2679614.11;20,3702026.59;21,2264378.17;22,5855423.15;23,3444803.19;24,2422172.96;25,4487304.53;26,2139135.83;27,2982586.84;28,2634958.86;29,2177259.86;30,3773166.02;31,2422227.12;32,2496623.37;33,2611348.97;34,1069867.76;35,823994.76;36,412332.84;",0.9
1052,1926,2366,11,27,16482.38263,2317,25,612.15,225610620,2317,35703811.06,46.89,50.45,3.56,"1,740219.27;2,2050347.14;3,1748048.93;4,5275530.09;5,6939451.81;6,6199721.81;7,12008309.08;8,25181692.80;9,34627268.02;10,33226362.53;11,29515704.34;12,15311981.98;13,10654346.48;14,5314545.89;15,5398051.39;16,7710840.14;17,6504361.62;18,5911704.96;19,3822192.67;20,3787483.65;21,2485699.16;22,1193450.02;",0.95
1053,1911,1967,34,52,31920.07591,1967,47,652.89,59917382,1967,35065519.47,38.82,40.34,1.52,"8,70738.34;9,1163265.45;10,1096143.50;11,1294972.76;12,2286345.86;13,2618010.13;14,2602530.71;15,2373726.31;16,3911489.98;17,3321885.48;18,3526808.07;19,2456026.34;20,3897773.17;21,2377700.70;22,3383004.07;23,3340877.17;24,1901692.07;25,2509929.67;26,2045514.71;27,2911324.01;28,1333784.21;29,1749719.28;30,1929689.52;31,1742644.69;32,1624883.61;33,836465.16;34,958910.09;35,649148.61;",0.92
1054,1771,1827,27,58,35035.82468,1771,48,702.44,125179780,1771,34953600.46,34.96,36.51,1.55,"8,306309.78;9,1338827.21;10,977633.40;11,853372.11;12,1111563.53;13,3354755.63;14,4913797.34;15,3725179.34;16,6676756.20;17,6120459.97;18,6820334.30;19,5137071.39;20,6717128.11;21,7380750.41;22,7734435.25;23,9168108.95;24,5154251.51;25,4846871.72;26,4332448.47;27,5084134.74;28,5487295.05;29,4284298.19;30,3614850.08;31,4526382.21;32,3141668.61;33,2382535.38;34,3204058.17;35,2905228.35;36,3589139.21;37,284843.38;",0.93
1055,1926,6057,30,68,41189.70003,6057,48,825.53,37064205.25,6057,34892492.9,149.28,149.91,0.64,"11,92242.41;12,1293353.28;13,928565.61;14,1351034.24;15,1248418.98;16,1098652.72;17,1192582.42;18,1258739.13;19,896789.67;20,1777924.48;21,816345.28;22,1731950.54;23,2618781.85;24,855219.90;25,2120160.59;26,1207257.28;27,1785748.06;28,2901651.83;29,1163087.12;30,1825095.09;31,1205002.67;32,693487.61;33,1761898.38;34,1050016.59;35,1138887.50;36,1342412.24;37,1143299.73;38,343892.74;39,43063.76;40,29718.83;41,146279.53;",0.87
1056,1926,1953,66,100,72553.90323,1953,92,773.38,68026470,1953,34711643.92,39.43,39.98,0.55,"28,328577.78;29,966194.46;30,727615.57;31,1432885.92;32,1653075.09;33,1954389.53;34,2520656.80;35,1487216.67;36,2220945.23;37,1355215.28;38,1564636.45;39,2575140.32;40,1846823.79;41,1826313.20;42,2564845.16;43,2382811.48;44,3019205.39;45,2679454.69;46,3526198.23;47,3513929.95;48,1497927.20;49,2317558.74;50,1922178.97;51,2128333.45;52,1589573.04;53,1448065.00;54,2427042.75;55,1162405.82;56,1451178.15;57,2032679.95;58,1720342.29;59,1403408.85;60,1102116.98;61,2576578.62;62,1419309.94;63,581494.86;64,658011.60;65,426437.46;66,13595.12;",0.91
1057,1926,3094,23,57,34524.55184,3059,44,752.21,61041498,3059,34691106.28,67.94,68.93,0.99,"11,645101.90;12,1154135.45;13,2621252.81;14,2587917.61;15,1884217.79;16,4053556.84;17,2163710.25;18,3165497.51;19,4846097.82;20,2165940.44;21,4261240.97;22,4348930.55;23,1811101.83;24,3582213.26;25,2488662.29;26,2746192.13;27,3058597.07;28,2183656.33;29,1861091.52;30,1710641.46;31,1859354.79;32,1341141.62;33,1799245.44;34,1487336.08;35,1211757.26;",0.92
1058,1722,1953,27,49,29890.33076,1722,43,665.47,110153774,1722,34379644.59,33.7,39.98,6.28,"6,643404.23;7,1088803.27;8,1933051.75;9,3682417.26;10,4904762.17;11,4239666.94;12,5773471.48;13,3191758.84;14,4470589.21;15,4803757.55;16,5541006.68;17,7990492.87;18,5238297.55;19,7931104.39;20,6173928.41;21,6405788.23;22,4703635.26;23,5851888.59;24,3989759.40;25,5021541.81;26,3340766.30;27,4166084.88;28,2983971.04;29,2668552.33;30,1838903.54;31,1207039.07;32,365560.58;",0.92
1059,1926,2429,15,27,16498.53647,2247,25,612.65,185815469,2247,34283717.3,46.89,52.06,5.17,"0,1308278.74;1,1596471.40;2,1753037.01;3,2252302.17;4,4017934.14;5,4739450.20;6,5214197.96;7,9747093.77;8,17944376.47;9,29502476.88;10,32371699.80;11,25547099.21;12,12476352.22;13,5338357.01;14,5338573.75;15,4629904.42;16,4665700.90;17,5864948.06;18,1909159.60;19,3519894.40;20,6075101.20;",0.93
