FeatureID,MinScan,MaxScan,MinCharge,MaxCharge,MonoMass,RepScan,RepCharge,RepMz,Abundance,ApexScanNum,ApexIntensity,MinElutionTime,MaxElutionTime,ElutionLength,Envelope,LikelihoodRatio
132,1959,2848,9,22,13700.76547,2687,19,653.8,11111658984,2687,890534042.9,55.4,59.29,3.9,"1,4809086.62;2,82077307.40;3,192335210.74;4,415284809.71;5,801933154.79;6,1136014248.56;7,1409003291.88;8,1516830017.56;9,1464998958.41;10,1270055814.91;11,995561494.58;12,703591727.50;13,468341747.42;14,294968517.36;15,193712967.37;16,114437283.26;17,16384651.37;18,21939438.59;19,9356746.23;",1
133,1595,1805,11,27,16430.04414,1609,24,633.28,12542895576,1609,879302667.5,31.09,34.8,3.71,"1,14952674.20;2,63455513.80;3,179600776.59;4,213914945.52;5,403656458.10;6,652105509.75;7,937287843.42;8,1250525717.38;9,1428695187.00;10,1453667049.81;11,1352039732.30;12,1204335124.48;13,934997239.54;14,760704546.91;15,542690330.71;16,393019220.72;17,295378547.61;18,213463262.47;19,122544530.79;20,58177589.45;21,43379594.16;22,24275162.49;",1
134,1959,5880,9,22,13512.31334,5817,13,902.3,1570991200,5817,876532003.6,140.29,142.05,1.76,"0,6655629.48;1,12666243.83;2,36679655.00;3,54758416.17;4,107021751.47;5,136890294.76;6,150313073.23;7,180693918.37;8,171987056.75;9,151860234.80;10,149320654.69;11,111619238.15;12,94306049.84;13,67225788.37;14,69731663.91;15,35776788.01;16,26434298.15;17,3138172.29;18,3909014.31;",0.99
135,300,314,14,29,17839.47269,300,27,616.34,2125452576,300,870437928.9,5.42,5.66,0.24,"2,17021203.89;3,29436667.42;4,77568883.23;5,61439797.37;6,119401087.05;7,142513972.17;8,176808374.99;9,192715284.36;10,218611262.78;11,188726659.74;12,194893576.50;13,211039105.25;14,196839559.83;15,95633311.82;16,55770662.12;17,49105338.27;18,40242302.90;19,29556331.31;20,28126923.31;",0.98
136,55,97,6,10,6394.382677,69,7,711.94,1198847156,69,862542559.4,1.72,2.41,0.69,"0,47141906.82;1,111968793.42;2,207661383.74;3,232685568.78;4,219337794.37;5,144969315.73;6,116423144.36;7,56555980.30;8,33529603.03;9,28571885.16;",0.99
137,1035,1210,12,29,17492.52511,1070,24,674.17,7056233916,1070,858303876.9,20.08,24.05,3.97,"1,2249671.31;2,1613605.34;3,9185814.57;4,96093171.13;5,168848141.88;6,278172189.35;7,454731117.69;8,585496700.99;9,733360048.29;10,801085652.26;11,798031626.28;12,745447719.37;13,652966066.00;14,525836914.59;15,377381558.84;16,278148103.44;17,202574062.30;18,144540888.77;19,105594540.51;20,82784082.62;21,7451839.46;22,3003565.27;23,1613742.02;",1
138,1280,1539,8,19,11416.59914,1385,15,672.97,18102187492,1385,854901119.6,25.45,30.13,4.68,"0,16334601.02;1,128243975.55;2,346937199.36;3,816465807.66;4,1514448194.34;5,2141584653.57;6,2609061996.60;7,2673667808.52;8,2407148340.32;9,1883876909.82;10,1462838556.52;11,1012733689.80;12,593042121.73;13,307060744.67;14,158899489.20;15,13151458.30;16,7838205.44;17,8826849.22;",1
139,1441,1490,9,22,13363.13229,1455,15,787.55,3451577952,1455,842956503.5,28.42,29.28,0.86,"1,6916531.32;2,48070608.44;3,102630729.25;4,208985538.68;5,300151405.34;6,425422296.55;7,450828297.06;8,486365709.17;9,394786083.26;10,323667610.16;11,255272780.92;12,157581106.92;13,147241134.69;14,80409612.06;15,43138894.03;16,17859078.88;17,2244702.25;",1
140,769,874,15,35,21504.23098,783,29,695.1,4076932904,783,838000943.5,14.5,16.6,2.1,"1,72528.51;2,3682000.15;3,4794181.04;4,13755229.23;5,43158332.66;6,69123287.34;7,110335573.63;8,166433984.14;9,233329100.86;10,298368574.99;11,381405774.25;12,416617049.27;13,400065792.81;14,392158503.94;15,351728400.87;16,296969419.28;17,239632647.02;18,208173737.95;19,140094887.07;20,96099503.33;21,90933662.90;22,64256846.27;23,43934506.99;24,11792939.45;",1
141,1959,5061,10,24,14893.95512,4970,20,678.38,8961627819,4970,814877412.9,108.87,119.82,10.95,"2,15463234.43;3,100911794.54;4,230809066.44;5,447561000.58;6,713773556.09;7,962954915.87;8,1129997098.38;9,1197600797.86;10,1109632262.87;11,970035702.17;12,745403344.58;13,528026918.87;14,360192202.25;15,231353659.98;16,156950928.32;17,60925729.92;",1
142,1959,2113,9,23,14032.73029,2029,18,703.05,7050657070,2029,795654574.6,38.9,42.5,3.6,"0,2004904.38;1,2597873.44;2,34753934.06;3,99049702.22;4,239369929.84;5,432977897.90;6,651114506.09;7,839710186.21;8,949688418.00;9,933002064.44;10,849729167.19;11,693021824.79;12,505779944.81;13,352284544.42;14,234335746.60;15,147440326.95;16,81186265.21;17,1138646.70;18,1455413.13;",1
143,62,97,6,10,6378.720024,69,7,710.17,1549782956,69,792108644.6,1.83,2.41,0.57,"0,62453733.07;1,152887996.05;2,298865034.75;3,320680141.39;4,281167139.27;5,187102959.27;6,125416911.93;7,59584613.38;8,37512310.44;9,23300601.55;10,532190.86;11,277751.92;",0.99
144,1959,2183,11,24,14908.28472,2148,17,786.02,3337941476,2148,790797692.8,41.08,44.04,2.97,"2,2634838.00;3,51444894.49;4,136330491.85;5,227826115.08;6,305802471.27;7,379985763.13;8,420668328.66;9,426493894.04;10,381159867.53;11,317240970.78;12,239083770.98;13,171921677.88;14,120689726.39;15,76838911.42;16,46629945.00;17,26552008.82;18,5560544.54;19,1068321.07;",1
145,1455,1504,4,10,6225.71841,1462,9,0,2364638266,1462,780128055.4,28.69,29.51,0.82,"0,71423937.26;1,247391321.91;2,410939498.15;3,451564176.84;4,411820637.75;5,289012618.37;6,237617308.23;7,111568101.02;8,104049487.54;9,29249503.84;",1
146,251,314,29,49,29736.08182,314,45,634.08,1149235968,314,776472205.1,4.71,5.66,0.95,"8,12577448.29;9,33600783.02;10,67048337.11;11,32453299.95;12,50066764.99;13,45821083.71;14,71211042.88;15,41923012.96;16,57156805.80;17,85680850.80;18,63110932.15;19,93751426.43;20,44637878.33;21,72718109.99;22,29217254.75;23,66915081.13;24,27426033.27;25,55191570.79;26,33428389.78;27,53811249.53;28,29086162.37;29,44276912.94;30,15807471.75;31,21185871.37;32,1130477.00;",0.9
147,1455,1504,4,10,6269.643317,1476,9,0,2801900768,1476,774600671.1,28.69,29.51,0.82,"0,70130037.99;1,288723037.29;2,449754437.91;3,527550253.50;4,492804804.12;5,365827221.11;6,273075427.62;7,157808397.39;8,98495805.24;9,66963211.00;10,10766276.31;",1
148,1959,2288,12,29,17658.17077,2085,21,769.21,6671219922,2085,770703254,40.7,46.77,6.07,"1,805322.58;2,863336.75;3,664592.85;4,103194381.12;5,168179327.14;6,288295809.91;7,446949762.92;8,588489246.86;9,678714890.91;10,761228193.00;11,763082555.18;12,698622751.69;13,593603398.25;14,488094224.83;15,371043323.41;16,265085551.68;17,183632035.76;18,117972365.96;19,79477763.30;20,57454437.36;21,9571717.12;22,5234540.78;23,936043.59;",1
149,104,139,8,17,10476.50453,104,15,617.63,1910297568,104,763515911,2.6,3.11,0.5,"0,9824366.17;1,19380579.40;2,38914484.56;3,168616967.58;4,164127266.27;5,218135009.40;6,395415940.05;7,247492053.34;8,201265717.61;9,192896746.18;10,119189105.22;11,73094452.75;12,44663102.69;13,6906113.21;14,6694188.23;15,3679844.85;",0.97
150,1959,5439,10,25,15225.80989,4179,22,635.82,22960456378,4179,760748487.3,91.69,130.25,38.56,"0,4888211.56;1,15753855.50;2,20074271.65;3,771750887.64;4,914184525.50;5,1249475282.39;6,1683174390.09;7,2128212071.28;8,2389467867.14;9,2516928145.06;10,2397674973.84;11,2131300662.30;12,1800703590.62;13,1423196489.97;14,1075263585.63;15,792499945.37;16,616327716.68;17,506933723.23;18,513679310.26;19,5208965.93;20,3652395.56;",0.99
151,1455,1511,4,10,6313.682456,1490,9,0,2738029000,1490,739360965.5,28.69,29.63,0.94,"0,87495363.70;1,244607388.77;2,462820779.55;3,511452021.30;4,486964283.45;5,386377857.43;6,245999717.29;7,150901103.93;8,118188781.10;9,43219815.14;",1
152,349,419,34,57,34359.09948,349,52,637.82,1011741312,349,736716527.7,6.18,7.31,1.12,"6,5760676.20;7,17150136.33;8,23002625.30;9,28372501.12;10,18695100.13;11,37305455.02;12,32294367.95;13,22370087.75;14,42156186.23;15,27506303.30;16,45134437.90;17,48479206.71;18,46759508.45;19,50598197.66;20,48961442.14;21,63899349.93;22,45986984.63;23,73586012.48;24,39347328.86;25,74581251.77;26,39259643.00;27,60005397.37;28,35191379.74;29,45099252.90;30,13907401.92;31,9399176.62;32,4672972.48;33,7051752.25;34,5169574.48;35,35259.22;",0.92
153,153,188,7,10,6260.600479,167,10,0,1185060128,167,732671260.8,3.3,3.81,0.51,"0,66756348.59;1,85595143.31;2,177800903.08;3,204158114.62;4,188550901.03;5,172461619.18;6,153233458.28;7,73321979.71;8,41506508.16;9,21674679.21;",0.99
154,335,636,14,27,16284.75178,405,20,741.65,3188289384,405,727432540.7,5.97,11.78,5.81,"0,369876.80;1,36891371.74;2,68458720.02;3,73761306.99;4,104694712.74;5,127870351.03;6,214574836.57;7,235898809.40;8,296383819.71;9,356008867.79;10,329753411.26;11,310605204.34;12,291884274.82;13,232635444.50;14,176022049.00;15,127143099.43;16,110322614.67;17,87561161.96;18,2129199.84;19,1843043.50;20,2149701.18;21,1320605.39;",0.99
155,902,1084,13,32,19337.0094,951,25,717.68,6688052648,951,726364507.6,17.24,21.09,3.85,"1,4413255.01;2,56457736.13;3,61603817.21;4,83555318.54;5,120824846.68;6,166209556.38;7,277950627.30;8,409692215.87;9,542959774.75;10,668830974.29;11,707285644.01;12,700156797.92;13,678494948.44;14,582562217.36;15,512561058.28;16,373188401.30;17,311912160.39;18,213677880.66;19,176913320.55;20,23360374.03;21,10332916.90;22,5082090.26;23,4877.46;",1
156,1273,1406,15,37,22158.92847,1350,33,634.39,5668638320,1350,724216025.4,25.3,27.75,2.45,"2,2279914.01;3,12047541.32;4,13904604.54;5,47386246.40;6,86911814.79;7,153365008.31;8,212455151.04;9,283300427.19;10,417088316.29;11,451637132.69;12,557655991.32;13,525213643.73;14,616300867.45;15,475445113.91;16,476719259.76;17,340717806.21;18,334032247.86;19,189988710.83;20,175037901.29;21,110375152.31;22,96169127.08;23,57517694.92;24,21083864.25;25,9250725.18;26,2648205.96;27,87219.66;",1
157,1504,1539,5,10,6401.821328,1511,9,0,2230107352,1511,721821597.3,29.51,30.13,0.62,"0,50999977.40;1,215515860.65;2,354184734.48;3,423298900.20;4,412635124.77;5,310281265.95;6,192511142.58;7,130714480.69;8,67448881.10;9,52362652.48;10,20152972.16;",1
158,1336,1497,8,19,11377.76256,1336,14,712.47,2112637256,1336,719637240.1,26.5,29.39,2.89,"4,71315377.25;5,598114783.45;6,450101300.62;7,328487318.13;8,220568000.98;9,133640718.72;10,114957790.85;11,47647841.44;12,26998643.68;13,17161313.73;14,11206948.49;15,19833858.13;16,24849574.29;17,32386240.45;18,15364433.84;",0.87
159,1588,1700,13,27,16531.6474,1588,24,637.32,1202228064,1588,717919440.3,30.98,32.9,1.93,"0,65818207.45;1,54285744.91;2,45460358.60;3,65367019.08;4,48060215.41;5,54380312.93;6,60544223.80;7,60276014.25;8,86359620.62;9,89011037.32;10,93340992.27;11,101326678.90;12,97861474.45;13,103262012.73;14,89108846.87;15,87763407.20;",0.89
160,1469,1525,4,10,6357.620567,1504,9,0,2659211632,1504,715396235.9,28.92,29.89,0.97,"0,71626179.01;1,253445473.09;2,426613314.88;3,517234826.00;4,471121016.48;5,357905692.49;6,260664344.90;7,150248347.15;8,102967571.78;9,41818402.06;10,5564637.81;",1
161,447,573,12,28,16897.90482,468,20,769.5,4630811080,468,705873511.2,7.85,10.41,2.56,"1,2557290.05;2,5110584.79;3,45067251.79;4,88729317.85;5,167774576.39;6,276422549.62;7,383719391.09;8,483269327.04;9,533574424.81;10,532379161.48;11,510054157.48;12,443240464.87;13,345238764.43;14,257052605.99;15,190941548.19;16,141070941.89;17,82102871.28;18,64385338.27;19,58636629.44;20,9234953.94;21,10233323.37;",1
162,748,776,32,71,43601.96786,748,63,672.27,1299105536,748,703581365.9,14.07,14.65,0.57,"7,466931.79;8,8889781.58;9,8477341.44;10,16551467.56;11,13448428.91;12,15653061.08;13,21003587.94;14,24090464.51;15,29734585.62;16,27847740.81;17,27054618.03;18,50965380.16;19,27717855.84;20,68195966.87;21,39459121.21;22,59979558.91;23,56738127.26;24,47307991.33;25,99273194.85;26,29312820.99;27,119658481.82;28,35058092.99;29,105699814.16;30,39836865.64;31,77451301.77;32,64467904.29;33,38122340.66;34,84244841.82;35,15080269.53;36,28461134.31;37,3424590.32;38,9014595.05;39,4940368.05;40,1472001.97;",0.89
163,335,622,44,79,47535.48803,335,68,680.54,1103523424,335,701734591.7,5.97,11.52,5.55,"17,695260.44;18,6182069.66;19,14031591.99;20,21412983.56;21,56373476.45;22,39138042.53;23,56941030.82;24,46737082.80;25,39078107.16;26,57608875.92;27,41175993.01;28,45006499.09;29,56978650.85;30,36260036.99;31,66924552.83;32,47992066.95;33,41398864.55;34,39539881.22;35,46546204.71;36,28209251.54;37,33224976.33;38,24444524.85;39,33179464.10;40,38993025.13;41,31068915.46;42,29014013.91;43,30584581.88;44,23957424.96;45,26514163.78;46,18205240.96;47,17552027.38;48,6362472.97;49,1823748.66;50,362601.55;",0.91
164,1679,1777,14,27,16497.84511,1686,24,635.7,1876244592,1686,696499309.8,32.52,34.25,1.73,"4,101926933.91;5,104926778.53;6,167164218.19;7,129459127.71;8,112127949.01;9,104148105.30;10,125084105.41;11,125114724.76;12,127494816.72;13,126527588.67;14,132816267.58;15,107723628.77;16,96041372.10;17,81800642.44;18,72896446.58;19,58062640.58;20,61704466.16;21,24039243.74;22,17181319.04;",0.89
165,349,524,14,27,16489.41153,356,24,635.59,3466288136,356,692934143.2,6.18,9.34,3.15,"1,7084741.28;2,36053080.68;3,58422956.51;4,82542538.22;5,143894454.07;6,186707471.23;7,267328835.15;8,321495007.48;9,345425463.36;10,368375376.73;11,349916637.42;12,299714532.11;13,264361142.81;14,191994167.73;15,127234424.27;16,135437270.75;17,101750688.72;18,86006366.33;19,78922948.42;20,13611288.40;",0.99
166,335,363,15,30,18206.4634,356,24,701.74,2206872192,356,691643709.1,5.97,6.4,0.43,"1,45495433.15;2,27583805.33;3,15215652.09;4,53040936.04;5,52008809.40;6,102887235.06;7,136531077.33;8,161223497.50;9,210868225.14;10,208006757.24;11,224522014.39;12,205276616.86;13,180071363.16;14,149773441.32;15,115880731.14;16,88701477.22;17,56232492.99;18,48039632.00;19,43496286.54;20,56453949.16;21,10459843.43;22,15099391.92;",0.99
167,636,776,21,48,29086.74063,685,42,662.42,8643524080,685,686446005.5,11.78,14.65,2.87,"4,4407616.38;5,6827499.27;6,69384265.04;7,78341028.84;8,134604417.27;9,126721967.54;10,183948705.50;11,262861080.03;12,347115529.63;13,424902637.59;14,441240990.40;15,480023597.79;16,619739098.97;17,764272044.37;18,776979932.45;19,641071307.49;20,468254865.85;21,402898749.95;22,438944836.78;23,415590622.24;24,354721147.41;25,278227978.86;26,211916028.97;27,216791274.94;28,120620428.44;29,142825682.97;30,102158348.68;31,69157220.19;32,35855393.30;33,23000384.53;34,89074.39;",0.98
168,1959,4592,10,25,15228.82999,4179,22,635.86,3348409359,4179,682319936.2,92.05,107.13,15.07,"0,1102457.61;1,872075.43;2,7511191.79;3,10875622.50;4,15566074.63;5,21003958.70;6,373354705.06;7,395437979.98;8,362770358.09;9,318177359.52;10,265432113.30;11,203326946.70;12,156124899.88;13,121112066.96;14,99877613.65;15,92493979.76;16,102890048.85;17,126895502.74;18,140168704.90;19,164166066.97;20,182706993.74;21,175093460.50;22,11426277.73;",0.88
169,1959,2561,10,25,15162.8097,2463,21,660.64,7008793152,2463,667004802.2,48.67,53.26,4.59,"0,1818965.06;1,3687811.18;2,27557238.62;3,100285250.31;4,189172793.60;5,335740962.19;6,515509426.89;7,689924867.29;8,814372270.67;9,859849910.77;10,843463117.65;11,740407011.65;12,601733932.75;13,456818248.72;14,325711812.64;15,213617689.60;16,143915145.43;17,89283602.57;18,55896854.93;",1
170,1420,1469,4,10,6137.666849,1434,9,0,1979964056,1434,666365910.3,28.01,28.92,0.91,"0,52824396.50;1,201458470.70;2,347736746.86;3,377622948.78;4,360143674.26;5,257880862.71;6,169829196.02;7,94140356.32;8,68420157.36;9,37267074.30;10,12638626.10;",1
171,97,118,8,19,11387.10332,104,17,600.9,1759746744,104,657892690.4,2.41,2.81,0.4,"0,1010027.03;1,16593613.05;2,50352612.74;3,98729927.24;4,156649495.66;5,179137507.37;6,214136134.70;7,205901634.82;8,193831661.66;9,180288770.66;10,126209444.88;11,129858654.08;12,77905318.30;13,55102516.04;14,44089066.20;15,19644850.58;16,10302691.02;",0.99
172,1245,1378,10,24,14697.90686,1287,20,669.41,4640406184,1287,647353784.1,24.73,27.24,2.51,"0,405991.22;1,3657268.52;2,23769856.05;3,90367881.05;4,194932874.39;5,310276146.20;6,454724786.94;7,511689354.98;8,553145933.44;9,569362625.23;10,486577632.68;11,496890070.59;12,312611677.53;13,226942524.17;14,166603434.92;15,104791073.65;16,90880662.32;17,32049698.93;18,8714048.56;19,1996542.05;",1
173,1070,1084,15,29,17495.31413,1070,23,701.18,1134628256,1070,639109842.5,20.81,21.09,0.28,"8,172246157.38;9,156858207.88;10,147081247.49;11,123753133.88;12,87536885.72;13,60737256.45;14,42355603.44;15,31916471.66;16,23971946.88;17,17962418.62;18,17748703.94;19,21696025.39;20,29818069.39;21,39786840.34;22,49394922.77;23,59246287.19;24,52515732.89;",0.86
174,426,440,54,100,60455.24711,426,89,665.85,1173476224,426,630715205,7.46,7.71,0.25,"23,1652122.08;24,18950490.72;25,12371524.34;26,31484272.60;27,40208155.63;28,23517375.47;29,55009007.41;30,45745038.58;31,28987169.55;32,53788037.67;33,50739728.73;34,33770188.51;35,51667614.09;36,39335687.80;37,45870616.67;38,54039747.27;39,24846313.75;40,55940188.59;41,42218735.62;42,26636968.92;43,44212224.95;44,45710078.14;45,26560831.45;46,53761461.55;47,27937665.01;48,27961066.54;49,32819407.09;50,22250224.73;51,30402002.56;52,31917475.24;53,18789910.41;54,23740349.22;55,23263133.03;56,13974805.47;57,12481866.28;58,909477.72;",0.9
175,1518,1553,5,10,6445.850068,1532,9,0,2031038272,1532,629988973.4,29.77,30.37,0.6,"0,46657762.83;1,172663148.43;2,338716765.61;3,361455855.50;4,388328724.40;5,261633659.09;6,194205312.15;7,108670613.97;8,105434303.75;9,41949925.79;10,11320831.37;",1
176,1371,1420,4,10,6005.590377,1385,9,0,2130483624,1385,623845331.5,27.1,28.01,0.91,"0,66784582.27;1,238223031.34;2,368345871.43;3,435549335.33;4,384323616.94;5,269213635.11;6,184832245.58;7,100312206.32;8,57970591.88;9,24926470.36;",1
177,692,783,40,87,52232.2191,748,69,737.35,2346217984,748,623841190.7,12.93,14.83,1.89,"13,1359838.89;14,4805098.89;15,10319896.45;16,10344235.31;17,10141780.77;18,9761740.09;19,27925534.57;20,52865184.95;21,69783484.53;22,71209424.18;23,92211895.96;24,69077105.48;25,88085298.48;26,73716513.39;27,91529974.99;28,92602529.94;29,76173031.21;30,107002846.03;31,83405978.95;32,113937530.47;33,87412144.11;34,117291352.72;35,96709540.02;36,103226164.20;37,88045618.26;38,82797110.21;39,76307034.72;40,75070571.70;41,71439467.46;42,74874866.49;43,61249323.63;44,45629815.80;45,43627407.99;46,46838773.01;47,44643816.48;48,36822820.77;49,30696188.11;50,7076266.39;51,187216.48;",0.93
178,195,279,23,36,21657.71874,279,33,619.89,836564736,279,617511336.1,3.9,5.12,1.21,"3,2575799.69;4,36383442.91;5,20332174.33;6,24807137.05;7,28148975.03;8,32439065.12;9,39406499.95;10,62030758.32;11,43851689.58;12,87075507.03;13,73518334.49;14,58889941.40;15,74411619.04;16,51684046.77;17,22991796.24;18,30346210.99;19,47694321.88;20,25866551.35;21,25553361.01;22,25698010.01;23,6739322.37;24,15007911.74;25,1111250.74;",0.94
179,1959,3023,5,11,6871.36432,2799,9,626.04,2137271058,2799,613274230.8,58.2,64.01,5.8,"0,4471022.84;1,17897653.38;2,149716948.99;3,408992301.50;4,562972634.27;5,479011562.35;6,281972996.44;7,120949614.24;8,46664605.25;9,31724367.28;10,32895462.41;",0.95
180,1413,1483,4,10,6181.939284,1455,9,0,1983761718,1455,610073316.5,27.89,29.15,1.26,"0,53189038.94;1,164782535.95;2,392951144.02;3,362357045.82;4,325892969.34;5,273608624.00;6,172891171.12;7,113609392.62;8,90972766.64;9,20529169.85;10,10506946.99;11,2468899.70;",0.99
181,384,475,45,69,41807.99914,384,63,644.65,785074064,384,606281942.9,6.75,8.38,1.63,"14,3068697.93;15,27694514.85;16,24922316.16;17,25952276.85;18,28318506.92;19,36269159.71;20,28831256.05;21,27211724.10;22,38743103.00;23,34121857.36;24,37778619.22;25,33387375.20;26,38172523.01;27,31537637.83;28,35170944.53;29,42576320.54;30,23188541.22;31,32244602.70;32,41115080.20;33,25140905.09;34,26464208.95;35,33640969.61;36,17774092.26;37,19764294.18;38,35469087.01;39,24184681.28;40,9408786.13;41,2918969.86;",0.9
182,1959,2820,13,32,19457.62552,2771,23,779.8,4376106768,2771,594617006.9,57.07,58.62,1.55,"2,702360.67;3,2524048.92;4,23261912.70;5,32532476.08;6,76792805.05;7,388338720.59;8,234066887.22;9,267497260.52;10,431958257.45;11,408361682.03;12,418812190.72;13,400722711.02;14,375700204.87;15,293254682.76;16,251461245.98;17,203797193.08;18,141040915.73;19,114684135.08;20,99676965.94;21,135437261.86;22,50672798.70;23,12357734.64;24,12438888.17;",0.97
183,1959,2225,9,22,13241.24134,2169,16,737.02,3320561352,2169,589501785.3,43.39,45.16,1.77,"0,1865849.03;1,5781102.57;2,60932561.37;3,121593645.31;4,220179722.22;5,330209597.11;6,402053861.35;7,446554368.60;8,442958781.19;9,381667440.36;10,295132535.40;11,233789736.88;12,151535415.51;13,93595624.78;14,75183411.97;15,38949792.47;16,18569313.08;",1
184,160,209,8,19,11624.66708,209,15,685.09,908172480,209,588311162.9,3.4,4.1,0.7,"2,31772823.41;3,44518637.93;4,50443205.72;5,83704044.32;6,146087231.68;7,109753128.50;8,97297445.62;9,101883664.20;10,67104829.29;11,57079221.04;12,46543957.64;13,25617156.63;14,19252392.86;15,27113613.34;",0.98
185,587,846,12,28,16977.24967,636,21,739.54,6174964284,636,587516032.6,10.73,16.02,5.29,"2,8596876.44;3,74757051.74;4,114027881.35;5,276092923.56;6,383481219.01;7,517732587.36;8,584771233.42;9,703379251.61;10,736591039.34;11,670749838.52;12,573606836.61;13,459778527.75;14,333430571.36;15,235229290.84;16,173354071.58;17,119812366.46;18,85242476.45;19,63994235.03;20,44021617.09;21,16295814.13;",1
186,1959,2617,11,25,15194.42689,2337,20,692.12,4911463978,2337,585874729.4,47.49,54.65,7.15,"1,3986716.97;2,15218268.65;3,79522624.44;4,121483501.83;5,215979464.57;6,348116013.67;7,461517922.46;8,563585838.65;9,604403463.44;10,570565737.09;11,524884130.76;12,432423636.77;13,324868982.94;14,238004654.01;15,161177607.42;16,109700688.28;17,81952846.84;18,52757768.09;19,944507.52;20,349811.05;",1
187,720,748,24,41,24879.35196,734,38,623.35,1501474720,734,579546208.6,13.52,14.07,0.55,"6,516511.50;7,10097163.50;8,12297487.73;9,33108985.01;10,68994719.83;11,84033489.69;12,98896985.96;13,125315490.56;14,133486291.16;15,125826283.44;16,116247855.35;17,118733618.97;18,99523326.51;19,74137387.43;20,50936752.85;21,51563941.46;22,34657023.53;23,29180638.85;24,24744331.34;25,25061065.96;26,31015463.64;27,36303336.91;28,34185198.33;29,43782238.31;30,38826746.11;",0.97
188,1252,1525,8,19,11602.72587,1294,9,1056.41,7863429200,1294,576414736.8,24.86,29.89,5.03,"0,3151272.52;1,44829623.18;2,156359513.53;3,355431574.25;4,642644499.45;5,931075941.88;6,1124040388.93;7,1136405492.43;8,1009049926.27;9,869312791.25;10,638630227.89;11,421396390.23;12,264715221.18;13,168410803.81;14,79246549.33;15,15096529.31;16,2939228.56;17,676814.13;",1
189,657,783,23,41,24937.02584,720,35,675,2912765000,720,575628924.3,12.25,14.83,2.57,"3,2534501.75;4,6939477.48;5,7496296.42;6,8088430.10;7,24068905.32;8,39917286.54;9,79759062.59;10,144819901.39;11,167540684.62;12,184379924.27;13,236809696.80;14,262524591.28;15,268188956.65;16,256484301.95;17,227596461.54;18,196257741.94;19,176498934.89;20,131318112.12;21,116394403.51;22,88176321.66;23,79555395.93;24,50649777.96;25,41207848.59;26,35003418.19;27,23255747.97;28,20549301.33;29,22135789.59;30,13111256.28;31,1494870.74;",1
190,300,356,22,31,18581.23875,300,27,641.98,932273344,300,570047445.3,5.42,6.29,0.87,"4,12888593.40;5,10012932.64;6,30191390.43;7,28324835.16;8,43219710.29;9,72269218.01;10,103565058.94;11,120189223.68;12,125859530.06;13,105485962.29;14,55407932.50;15,39810570.51;16,29854951.61;17,22295531.01;18,41289183.01;19,40552432.63;20,26808477.93;21,9499808.34;22,14747217.81;",0.96
191,1644,1742,13,27,16569.1218,1644,24,638.66,835524672,1644,561480393.8,31.92,33.63,1.71,"3,55995252.91;4,69203190.00;5,49932178.45;6,45696993.32;7,42766536.30;8,52132923.58;9,55975740.10;10,70939316.33;11,61282842.88;12,69782478.08;13,62733795.40;14,52812614.18;15,44923951.85;16,34072369.12;17,21555483.01;18,19572192.48;19,20382574.85;20,5762192.97;",0.9
192,1959,2631,14,34,20784.86414,2246,31,631.24,13879677546,2246,561422917.6,42.17,54.98,12.81,"1,1267914.17;2,6605334.23;3,16959137.19;4,29668529.92;5,167328945.19;6,281555961.04;7,408577338.84;8,650934475.76;9,891170466.38;10,1137249734.34;11,1318525897.11;12,1448481948.01;13,1447781329.00;14,1329790075.09;15,1206645633.19;16,997882347.15;17,774703070.66;18,560121844.63;19,428955033.81;20,348277970.83;21,229169191.41;22,172612418.99;23,12550122.79;24,4823910.20;25,7960612.55;",1
193,1959,2953,9,22,13755.78836,2736,18,689.14,8776542289,2736,556034372.4,56.16,62,5.83,"3,144968241.49;4,505928193.75;5,632360616.97;6,824821519.76;7,988958834.82;8,1083278140.74;9,1056593739.74;10,936805157.76;11,730276800.75;12,571428403.88;13,415613387.10;14,274464018.15;15,207045424.65;16,166448904.75;17,139383287.06;18,89551106.27;19,8586295.77;",0.99
194,97,153,6,10,6196.111603,125,9,0,1162056046,125,548878992.7,2.41,3.3,0.89,"0,50576056.61;1,122695797.96;2,215122766.12;3,238703471.57;4,207556816.62;5,142533349.48;6,93979904.09;7,49226002.79;8,27474659.01;9,14186485.51;",0.99
195,1343,1385,4,9,5917.535828,1350,8,0,1875933088,1350,546462686.8,26.62,27.36,0.74,"0,60292038.36;1,234812560.74;2,370918637.89;3,348684830.71;4,309819286.31;5,222313651.86;6,151803382.49;7,76925700.46;8,71957560.84;9,28403974.12;",0.99
196,748,790,41,83,49719.90939,748,78,622.69,1172676512,748,543175792.2,14.07,14.98,0.9,"13,4431092.32;14,8997916.35;15,10588036.51;16,9193117.15;17,24381852.97;18,32159448.47;19,26058039.94;20,21586308.86;21,34930648.34;22,36826289.31;23,33262526.18;24,32402723.66;25,44719008.32;26,51246681.94;27,44710052.58;28,47162140.22;29,58918990.74;30,46473063.24;31,44478372.08;32,43545650.87;33,53213685.96;34,40868793.48;35,44136155.49;36,50018200.36;37,51007980.26;38,39123125.26;39,46970196.38;40,43868303.03;41,36873032.53;42,28418186.28;43,34835889.74;44,16121972.40;45,20507849.98;46,8009403.17;47,2625476.09;",0.92
