FeatureID,MinScan,MaxScan,MinCharge,MaxCharge,MonoMass,RepScan,RepCharge,RepMz,Abundance,ApexScanNum,ApexIntensity,MinElutionTime,MaxElutionTime,ElutionLength,Envelope,LikelihoodRatio
1205,1944,2011,41,65,39243.04784,2004,59,644.65,98435264,2004,50086747.78,37.58,37.79,0.21,"12,74207.70;13,3373652.73;14,3403323.22;15,4578611.31;16,2493719.13;17,3400744.28;18,2339969.22;19,2868781.03;20,4945971.01;21,3912542.34;22,5019563.43;23,2939704.84;24,7908677.87;25,3759231.58;26,5289901.26;27,2998763.11;28,3835315.85;29,3333548.28;30,3364077.29;31,4018574.32;32,3436240.48;33,4842559.83;34,3062372.53;35,4825741.29;36,3341103.43;37,4065064.32;38,1000531.38;",0.86
1206,1724,1752,10,20,12122.23926,1724,16,675.14,86083960,1724,50070993.27,31.09,31.66,0.58,"1,1029681.40;2,2602509.44;3,3325816.65;4,4979216.11;5,10167737.26;6,14509519.75;7,9440918.53;8,6048011.21;9,4978166.77;10,5584134.05;11,5500681.90;12,5563031.11;13,4058598.41;14,5483689.30;15,2811631.32;",0.93
1207,1944,5854,53,97,58379.89571,5854,78,731.38,78899254,5854,50063668.67,135.79,137.68,1.9,"20,8864.82;21,459793.28;22,1710055.88;23,1777011.17;24,3246765.38;25,1984028.05;26,2633048.49;27,1986281.74;28,1946472.36;29,2840015.50;30,1857254.38;31,3476628.02;32,2203211.52;33,3058384.13;34,3128137.24;35,2144651.08;36,4683781.76;37,2470006.50;38,2992802.38;39,2801033.47;40,2126247.43;41,3459617.14;42,1966281.07;43,2989117.99;44,2288894.71;45,2310861.62;46,2852853.33;47,1807440.11;48,3030823.26;49,1901985.14;50,2219155.19;51,3109976.88;52,996930.37;53,392612.76;54,32919.10;",0.87
1208,1944,3607,32,72,43632.56577,3586,56,753.59,78690486,3586,50059821.45,76.58,77.18,0.59,"16,603796.71;17,1267919.24;18,1923416.34;19,2742813.03;20,3245884.90;21,3409556.27;22,3117709.16;23,3816150.70;24,5167288.54;25,3955800.36;26,3353002.46;27,4147499.23;28,4119365.56;29,3592470.37;30,3266175.21;31,3201798.15;32,3113395.71;33,2115555.59;34,3427013.97;35,2303309.88;36,2091728.50;37,2043005.09;38,2433697.37;39,1917511.90;40,1942600.55;41,2204477.54;42,1909377.33;43,1121313.42;44,619136.24;45,419027.95;46,94361.11;",0.94
1209,1944,3320,41,89,54187.33223,3320,74,714.51,88724340,3320,50034350.95,67.25,68.83,1.58,"18,30570.05;19,546978.50;20,1803478.55;21,2621398.10;22,2385670.78;23,2757768.15;24,2178126.88;25,2697703.22;26,4199582.57;27,2367447.07;28,3581014.07;29,3589572.63;30,2213773.47;31,2903852.93;32,3927546.46;33,5739508.42;34,2369348.85;35,2824549.94;36,2648284.96;37,4241423.44;38,3843195.25;39,1855929.70;40,3111589.96;41,3729070.42;42,2032890.93;43,4044696.08;44,2686169.70;45,2793803.13;46,1823571.04;47,1654493.29;48,3069181.32;49,2323571.45;50,123489.96;",0.87
1210,1944,3348,31,72,43179.73009,3348,47,883.03,85786808,3348,49774814.97,68.83,69.67,0.84,"15,318777.06;16,825915.30;17,1008644.75;18,2501206.91;19,6562951.22;20,4126231.91;21,2411450.24;22,4495059.63;23,4384242.10;24,4207470.95;25,4171492.88;26,3639189.10;27,3303838.51;28,5479046.82;29,5978441.25;30,2128840.55;31,3059689.77;32,4143338.81;33,2836846.09;34,2512723.37;35,2513210.57;36,2885254.63;37,2885271.19;38,2079592.84;39,1715146.72;40,1561958.99;41,2201559.17;42,980295.68;43,811745.44;44,53650.62;",0.9
1211,1944,5896,26,62,37523.46373,5896,47,767.21,67391438,5896,49692432.41,136.35,138.84,2.49,"11,31769.51;12,1214867.32;13,2326947.63;14,2804046.87;15,1853161.36;16,1813961.14;17,2563781.83;18,3070675.10;19,2626325.78;20,3487719.89;21,3298411.04;22,3133455.98;23,2996955.36;24,3850079.58;25,2790086.06;26,2643181.64;27,2535312.89;28,3324592.51;29,2499255.11;30,2027351.00;31,2403622.75;32,2334594.13;33,1813580.19;34,3383951.77;35,2516749.99;36,2711318.09;37,1239770.39;38,93028.54;",0.89
1212,1808,1822,9,12,7722.61125,1808,10,644.97,105936742,1808,49655797.81,32.83,33.15,0.32,"0,1243930.60;1,4702892.50;2,9488763.69;3,17585855.31;4,19080632.37;5,17187400.36;6,13898279.57;7,9815004.25;8,5606295.92;9,3468499.08;10,3086787.54;11,771819.49;",1
1213,1944,3061,20,40,24604.23807,3061,28,821.66,90274188,3061,49365293.32,61.13,61.51,0.39,"3,472025.15;4,1295470.57;5,1269761.54;6,1718455.11;7,983578.14;8,2670381.69;9,2040632.96;10,2910690.02;11,3553272.95;12,4559438.85;13,7474090.04;14,11958212.76;15,13117646.28;16,8673884.95;17,5142374.69;18,2936411.00;19,1214269.00;20,2109218.98;21,3273460.40;22,3122128.48;23,3709948.20;24,1900908.39;25,1116483.88;26,1106685.74;27,813802.13;28,1030868.21;29,98626.31;",0.92
1214,1944,3698,37,82,49275.41242,3691,44,0,93064244,3691,49304794.87,79.65,79.86,0.2,"12,5884.78;13,626824.29;14,1692601.95;15,1546022.02;16,1518909.93;17,3086614.27;18,2044585.41;19,1949472.11;20,3832969.55;21,1881860.11;22,2114023.87;23,4632528.25;24,1618229.50;25,3380476.35;26,6408172.87;27,1805161.20;28,4369091.85;29,4849414.20;30,1706231.26;31,5243711.81;32,4325223.16;33,2821178.26;34,4039185.55;35,5240240.87;36,4176776.59;37,3566444.12;38,4208149.98;39,4287744.53;40,2516483.96;41,3367425.34;42,197319.45;",0.87
1215,968,1409,2,4,2571.802147,1297,3,0,271488109.5,1297,48955371.62,17.41,25.64,8.23,"0,65112827.19;1,86498970.50;2,57649844.28;3,25985449.51;4,25993527.48;5,10246829.40;",0.99
1216,1944,5931,9,20,11984.8788,5931,16,666.87,129266196,5931,48805003.73,130.81,139.73,8.91,"0,3379402.40;1,4830662.59;2,5776516.17;3,4842204.25;4,10378881.70;5,13022098.40;6,10859609.78;7,12557208.55;8,13650628.12;9,9865997.48;10,6198208.19;11,8271583.81;12,7300789.76;13,7135787.03;14,3901814.09;15,3182091.96;16,1823437.14;17,2286413.56;",0.94
1217,1944,2571,17,40,23967.86418,2459,33,686.12,171477448,2459,48749187.32,47.87,50.37,2.49,"2,711414.27;3,1148534.50;4,1551750.34;5,3650709.17;6,1783380.01;7,3648975.53;8,6038810.24;9,6801469.72;10,8825619.30;11,11166658.41;12,10123335.05;13,9192259.55;14,13769215.37;15,10633974.69;16,10483071.19;17,13768564.14;18,8931746.15;19,8806319.20;20,6357869.42;21,5954957.83;22,5498297.36;23,5098324.54;24,5437402.90;25,2693185.00;26,3374009.79;27,5168294.84;28,856497.21;",0.95
1218,1822,1836,8,12,7766.465459,1822,10,648.39,87355024,1822,48083545.05,33.15,33.48,0.33,"0,1151578.77;1,3363822.88;2,11796411.62;3,14655186.31;4,13059312.21;5,13909642.76;6,9157989.94;7,7648197.49;8,6356035.21;9,2493844.34;10,3033793.13;11,728567.75;",0.98
1219,1944,3012,18,46,28229.3335,3012,28,942.66,89083852,3012,47854546.26,59.8,60.18,0.38,"9,1364290.33;10,1346036.47;11,4342121.42;12,4342710.37;13,5849986.02;14,3831247.88;15,5262869.44;16,6636868.78;17,6348480.37;18,8866671.42;19,4615137.55;20,5154554.70;21,2675308.71;22,5232811.43;23,3068247.95;24,3709934.40;25,2344276.59;26,2221809.39;27,1682045.93;28,2851607.57;29,1587043.00;30,2871501.15;31,810636.44;32,2028315.84;33,37534.70;",0.94
1220,1944,3586,11,26,16163.19187,3502,19,771.25,158537646,3502,47796948.79,73.86,76.58,2.72,"1,181590.95;2,582643.22;3,2352752.91;4,3780569.40;5,6990619.37;6,10035345.32;7,12645052.00;8,15074737.84;9,19216145.53;10,17984257.49;11,17128333.81;12,14882838.88;13,13003534.01;14,8251097.58;15,6299583.35;16,5068373.17;17,3130226.11;18,1730033.15;19,196262.26;",1
1221,51,86,6,10,6426.03779,51,7,715.72,72736947.5,51,47701115.9,1.37,2.05,0.68,"0,3261392.51;1,6502844.79;2,10979529.10;3,13299098.78;4,12500239.81;5,9472302.95;6,6422258.20;7,4779888.83;8,4656907.85;9,861698.62;",0.99
1222,954,968,9,14,8762.007777,954,12,627.06,73127120,954,47359507.02,17.13,17.41,0.28,"2,6147674.76;3,9609262.78;4,10557046.60;5,8727435.80;6,12378018.58;7,8728819.51;8,4536046.83;9,3094823.55;10,2218547.18;11,3091363.34;12,4037614.39;",0.97
1223,1944,4776,12,25,15024.36779,4692,13,1003.16,174029586,4692,47320766.52,105.86,108.02,2.16,"1,906850.36;2,636322.63;3,1281733.45;4,2023700.97;5,6614763.46;6,17638746.38;7,19915614.82;8,22645576.78;9,22036802.47;10,25509608.84;11,14900476.17;12,10837577.73;13,11029363.86;14,6823177.19;15,6155602.90;16,1496950.34;17,2602971.17;18,583973.53;19,388005.31;",0.99
1224,1944,5210,17,40,23967.97341,5098,30,750.45,352490852,5098,47277602.41,116.04,119.97,3.92,"3,810485.39;4,2694704.26;5,2316769.43;6,4439182.12;7,8374289.33;8,10934267.73;9,16072956.79;10,21454051.43;11,18476096.55;12,23034421.06;13,24587289.49;14,22340123.00;15,23158386.76;16,24108103.21;17,20748073.00;18,17135077.03;19,20958768.11;20,16115094.32;21,12296923.40;22,14916968.23;23,11252152.18;24,8651682.92;25,11453091.11;26,5946266.31;27,6403800.37;28,1920116.69;29,921390.47;30,956189.54;",0.95
1225,1944,5434,11,27,16333.81566,4986,15,962.3,1495890733,4986,47129861.17,112.37,126.17,13.8,"1,3436160.00;2,12144005.09;3,33961460.11;4,53911406.72;5,76070554.46;6,98117035.59;7,109207194.54;8,128679283.59;9,132649232.81;10,134811228.81;11,128908353.18;12,114559646.06;13,105071427.70;14,88204081.22;15,71933144.61;16,56371896.12;17,48007150.15;18,42954233.61;19,32353453.19;20,18672824.46;21,4986796.73;22,834925.12;",0.97
1226,1752,1808,21,33,20392.75835,1752,22,851.26,83144212,1752,46733164.78,31.66,32.83,1.16,"0,1106025.74;1,956072.86;2,1927944.18;3,578978.28;4,952458.27;5,2990773.54;6,3643491.06;7,5449371.06;8,3400010.08;9,3611175.25;10,5032391.28;11,9491223.72;12,4713199.46;13,7149709.36;14,11636495.94;15,8255794.43;16,3946945.78;17,3177619.97;18,866295.15;19,1315202.56;20,2008258.44;21,933868.34;",0.92
1227,1227,1843,2,3,1867.149746,1423,3,0,608320818.1,1423,46718413.34,22.53,33.64,11.11,"0,218571600.79;1,185582997.01;2,103330570.52;3,83265178.58;4,17569472.86;",0.99
1228,1829,1906,20,39,23661.91606,1906,30,740.94,168845844,1906,46539608.13,33.33,35.26,1.93,"3,30465.39;4,864863.29;5,1899045.15;6,4073293.31;7,3590046.46;8,4526981.44;9,7990907.89;10,9790528.80;11,11922895.50;12,10295469.20;13,9506581.97;14,12393860.09;15,8531589.25;16,14136847.14;17,6912976.20;18,6444554.15;19,8285117.01;20,7562270.34;21,6874495.98;22,7750910.45;23,7540388.39;24,6390411.15;25,5535393.46;26,3645360.97;27,2223447.95;28,124390.86;",0.92
1229,1944,6023,54,100,80466.49074,6023,90,875.97,52237634,6023,46382774.7,141.52,141.95,0.43,"31,405219.82;32,818620.07;33,1023315.67;34,760232.67;35,1163666.02;36,1047382.48;37,1002291.02;38,1066643.47;39,1016566.62;40,1409539.34;41,1330746.21;42,1340369.80;43,1908894.21;44,1343694.75;45,1262936.59;46,1779072.97;47,1490007.50;48,3212949.90;49,2432408.51;50,2140711.42;51,1475631.14;52,1472920.08;53,1137429.18;54,1679380.04;55,1745597.48;56,1906484.36;57,1377783.63;58,1470529.56;59,1462786.59;60,1550645.46;61,1120836.76;62,1564427.44;63,1449655.95;64,968102.62;65,964948.72;66,838611.56;67,1007442.84;68,964239.34;69,115675.39;70,7445.38;",0.92
1230,1944,3691,41,92,56097.04446,3586,72,759.43,147609658,3586,46216107.58,76.38,79.65,3.27,"19,85737.01;20,439915.22;21,1047598.41;22,2263769.74;23,2611019.09;24,3557707.30;25,3052279.61;26,3627902.32;27,5360431.52;28,5553104.50;29,6614533.76;30,6311390.11;31,5889129.60;32,4399767.33;33,8386934.28;34,5654787.04;35,7595420.57;36,5367251.51;37,6156240.81;38,5627832.23;39,4898716.66;40,6561938.28;41,4373473.57;42,5328689.90;43,4117380.38;44,4111159.36;45,4098920.95;46,4260186.10;47,3743012.31;48,3518216.00;49,3277179.30;50,2605793.81;51,1849196.24;52,1159648.99;53,713631.21;54,1138204.59;55,1386907.66;56,751958.75;57,103361.46;",0.94
1231,1944,2011,27,45,27271.58333,1976,34,0,89805540,1976,46020683.15,36.85,37.79,0.93,"3,712335.09;4,695627.11;5,1049936.24;6,3153229.30;7,2714348.94;8,4143155.36;9,2438505.60;10,2941456.75;11,4216531.39;12,3283848.34;13,5198734.76;14,4235635.80;15,6581488.47;16,2689963.64;17,5599671.23;18,5602909.20;19,4330809.66;20,3291513.88;21,5255912.60;22,6232368.47;23,5191922.28;24,3413497.09;25,2810250.70;26,2185212.91;27,1795130.95;28,39878.11;",0.89
1232,1944,5896,26,58,34840.46355,5896,48,698.34,88498221,5896,45959788.71,134.84,138.84,4,"8,230006.11;9,1195198.03;10,2131776.02;11,2972775.54;12,3554215.76;13,2625026.73;14,3280104.99;15,3008951.48;16,4141367.02;17,4078116.51;18,3294550.93;19,5575297.62;20,2928845.33;21,5624720.01;22,5495724.44;23,3548320.75;24,4084742.65;25,5334193.16;26,3886730.76;27,3864403.91;28,3316756.66;29,3751651.48;30,2535472.19;31,2258923.57;32,2703433.58;33,1465867.55;34,1445474.45;35,161505.43;",0.92
1233,1944,3740,39,85,52471.64307,3740,41,0,81051240,3740,45647465.93,79.65,81.09,1.44,"17,240445.92;18,1251234.58;19,2344888.33;20,2775308.58;21,1692071.44;22,2896756.80;23,2489135.97;24,1585136.69;25,2605775.73;26,3251744.73;27,3008154.28;28,3629934.47;29,2575264.08;30,2371377.61;31,4080820.34;32,3385457.73;33,2555236.92;34,3383584.02;35,2083407.58;36,2729047.32;37,2961861.31;38,2521490.36;39,3012508.44;40,2612715.51;41,2855869.05;42,2044505.20;43,2333334.94;44,3016676.01;45,2585037.80;46,3043864.64;47,1532963.99;48,1321801.92;49,269066.81;",0.87
1234,1944,3306,31,82,49239.43683,3299,66,725.7,186792612,3299,45529975.8,67.25,68.47,1.23,"14,34926.33;15,739646.10;16,2177662.00;17,2875401.89;18,4787362.23;19,4466417.04;20,5373304.49;21,4828296.61;22,5644639.85;23,5896743.16;24,7088143.80;25,7906795.73;26,6423888.03;27,8911279.20;28,8042002.03;29,10041955.75;30,8506584.57;31,8194906.84;32,7824399.94;33,8541046.06;34,7149292.00;35,6571486.75;36,7816256.87;37,5511324.51;38,7355185.80;39,4824941.92;40,4756834.68;41,5205243.75;42,6144977.20;43,5787467.05;44,3897281.75;45,1997864.59;46,833109.82;47,477945.30;48,148357.81;",0.94
1235,1944,3635,43,96,57998.29636,3565,67,842.13,105789042,3565,45504111.22,74.07,78.03,3.96,"18,21567.42;19,556755.11;20,734424.42;21,714612.83;22,2748066.01;23,3641993.82;24,3375279.86;25,2507495.35;26,2823467.54;27,3265825.71;28,2856850.38;29,3483195.79;30,4027025.12;31,4328048.84;32,3648973.05;33,3584742.23;34,3538344.21;35,3167998.04;36,4145143.19;37,5371562.83;38,4060483.81;39,2861590.11;40,4571347.58;41,3512784.61;42,3968253.29;43,3034329.68;44,3934055.71;45,3217029.60;46,3200055.28;47,2687628.46;48,3046840.38;49,2261741.66;50,1453245.09;51,1832320.59;52,2320068.48;53,1121567.35;54,157504.53;",0.9
1236,1944,3719,38,85,51424.17531,3586,66,757.72,73085004,3586,45428732.38,76.58,80.45,3.86,"14,157776.27;15,777494.51;16,873718.43;17,681154.71;18,567191.81;19,726436.36;20,1638603.96;21,1788490.04;22,2246261.11;23,2001545.30;24,1688154.51;25,2708120.05;26,2419146.12;27,3184313.97;28,3040338.70;29,2551112.30;30,3507432.02;31,2315095.30;32,3296162.46;33,3876260.33;34,3373307.35;35,2891240.73;36,2850946.08;37,2008806.05;38,2415114.25;39,2414678.32;40,2067046.07;41,2307551.66;42,2026806.83;43,1850059.11;44,1729477.21;45,1647304.71;46,1280805.53;47,1132534.71;48,1213080.21;49,1071587.85;50,658435.73;51,96140.23;",0.93
1237,1944,3264,20,51,30602.89655,3215,39,747.88,145203096,3215,45348268.33,65.81,67.25,1.44,"10,445939.26;11,3910937.98;12,7915207.33;13,4771341.27;14,7674415.92;15,11605040.37;16,8272296.32;17,7220929.32;18,11254217.50;19,11551443.23;20,9784055.75;21,9312806.60;22,8291481.85;23,7089983.36;24,3954441.72;25,5364615.65;26,4728511.98;27,3393095.47;28,4176092.13;29,3966514.36;30,3608238.78;31,2802401.32;32,3186776.29;33,916431.62;",0.96
1238,1944,3768,10,25,15051.08187,3537,14,942.22,407746464.5,3537,45280119,74.29,81.87,7.58,"1,188646.08;2,2285649.57;3,8736412.48;4,16836333.95;5,25301622.14;6,32951661.18;7,42637137.40;8,46073437.64;9,50117725.37;10,43918240.20;11,37951395.72;12,29508216.31;13,24547067.98;14,17757687.91;15,12516320.64;16,9636559.04;17,5763036.81;18,1006914.43;",1
1239,1944,2018,27,47,28599.71986,2018,44,623.07,68091738,2018,45246515.87,37.58,37.97,0.39,"6,302297.92;7,325142.57;8,224526.05;9,1994543.04;10,1964117.55;11,3537134.00;12,1947314.44;13,4687913.98;14,3548677.79;15,2737695.01;16,4838635.03;17,6960822.77;18,2976355.22;19,5064419.97;20,4830448.12;21,3047441.95;22,1484103.83;23,2882127.57;24,3443019.86;25,1627450.62;26,1879000.81;27,2657667.95;28,1543197.85;29,1309672.55;30,1848367.77;31,428308.23;",0.92
1240,58,79,6,10,6561.471501,58,7,730.4,75618952,58,45240312.6,1.5,1.92,0.42,"0,2625696.28;1,7636693.30;2,11545749.18;3,15066372.93;4,14441187.36;5,10868211.58;6,6128968.21;7,3372503.69;8,2714545.58;9,1218319.95;",0.99
1241,1598,1612,2,3,2064.680254,1598,3,0,77660492,1598,45067864.1,28.79,29.01,0.23,"0,18102763.30;1,26114157.52;2,17708577.79;3,8373053.86;4,7361862.07;",0.99
1242,926,1066,15,27,17252.59715,926,23,691.55,68445632,926,45050848.79,16.61,19.46,2.85,"1,1212468.70;2,163175.43;3,715088.66;4,3030224.51;5,3510701.43;6,3159757.30;7,4224396.19;8,6865532.43;9,7083541.89;10,5837154.64;11,7853316.95;12,5216620.43;13,4725334.66;14,3157906.79;15,3907309.04;16,3169551.23;17,2249674.00;18,645465.34;19,1298282.67;20,419528.37;",0.97
1243,1944,2508,17,26,15975.79026,2459,20,727.32,81668808,2459,45019312.73,47.87,48.91,1.04,"0,568878.86;1,694683.74;2,488856.24;3,1363585.25;4,1884659.54;5,4838779.50;6,5308123.52;7,6277326.05;8,7161183.42;9,6760232.53;10,8332021.70;11,8203448.11;12,8753686.37;13,5790807.05;14,5517569.76;15,4887606.01;16,1199701.43;17,1133415.09;18,1030319.98;19,960832.73;20,512317.33;",0.98
1244,1944,5882,30,64,39190.9019,5882,54,701.33,78880900,5882,44908885.49,137.5,138.43,0.92,"10,450535.59;11,2337535.25;12,2751078.80;13,2778211.03;14,2586055.05;15,2299141.67;16,2529972.70;17,2313164.27;18,2148409.24;19,3393305.50;20,2318895.80;21,3988327.22;22,5167545.43;23,3806628.09;24,4116972.89;25,2278462.49;26,3881378.03;27,3863584.00;28,2681743.46;29,3725583.23;30,2984855.32;31,2602577.85;32,4260429.66;33,3175610.30;34,3396884.20;35,2603524.40;36,437032.81;",0.88
1245,1944,5273,50,98,59723.67158,5273,55,1049.63,80174480,5273,44821525.46,120.16,121.7,1.54,"19,70147.91;20,533469.28;21,1311234.22;22,1829909.02;23,1792670.02;24,1966602.98;25,2033625.35;26,2137642.17;27,2168821.38;28,2253964.70;29,2150653.90;30,2779358.73;31,2972005.30;32,1653325.02;33,2813592.56;34,4302261.57;35,3058793.91;36,3005891.10;37,3162088.01;38,3154158.61;39,2965069.06;40,2734168.19;41,3322085.62;42,3138670.03;43,1733300.01;44,2886466.61;45,3728919.50;46,2524073.79;47,1862619.53;48,2776121.45;49,2782697.87;50,1720058.98;51,1282995.37;52,1362988.51;53,182284.50;54,17180.45;",0.91
1246,1944,5672,11,28,17243.52234,5644,20,785.18,274865510,5644,44745300.16,131.19,132.72,1.53,"3,2202455.25;4,4489233.60;5,9468789.93;6,14495672.65;7,22045301.32;8,25521096.32;9,29741358.25;10,31588959.92;11,29612633.23;12,26651084.00;13,20489497.64;14,17159497.39;15,13988805.90;16,8602919.12;17,7409231.82;18,4820818.97;19,4392897.15;20,1546398.41;21,453848.53;22,177861.79;",1
1247,1944,5889,25,58,35587.30763,5889,49,699.22,80144166,5889,44618152.73,133.3,138.64,5.34,"10,84274.65;11,1092292.05;12,2135849.64;13,2536016.82;14,3391165.62;15,3076966.63;16,3003797.98;17,4352459.71;18,3651252.45;19,2903729.09;20,5075872.48;21,2974618.62;22,6576707.61;23,3698767.65;24,3926555.74;25,3400338.65;26,3022573.32;27,2890077.84;28,2653354.98;29,3115239.54;30,3419930.86;31,2338899.00;32,2878940.92;33,2628305.68;34,2992916.30;35,1182591.80;36,866342.39;37,270254.35;",0.91
1248,1857,1871,59,99,76931.19328,1857,87,865.91,76096036,1857,44598339.16,33.98,34.31,0.34,"27,242818.24;28,558040.61;29,878824.69;30,1033364.13;31,1019234.28;32,837412.58;33,1035555.91;34,514791.35;35,1500279.24;36,1565320.34;37,1456789.42;38,2052408.36;39,1322150.94;40,3220796.36;41,2106653.36;42,1553454.71;43,3240220.32;44,2857529.17;45,3287962.81;46,3258032.55;47,2787924.41;48,3844940.88;49,2193036.99;50,2642442.55;51,2993036.04;52,2415257.62;53,1373060.62;54,3238173.69;55,2015143.08;56,2520284.37;57,1412738.49;58,1629736.12;59,2342726.78;60,2213380.37;61,1894890.27;62,2668807.34;63,1926205.22;64,1254510.93;65,753256.80;66,433403.62;",0.92
1249,856,884,5,10,6050.846088,856,8,606.11,72965854,856,44327092.17,15.19,15.74,0.54,"0,2569344.24;1,4121908.64;2,10577593.20;3,15350177.73;4,11695887.34;5,5101876.91;6,5783215.37;7,7135328.84;8,2122320.94;9,7231155.29;10,1276760.17;",0.94
1250,1944,3243,20,37,22679.32332,3110,32,668.57,59152926,3110,44310653.96,62.89,66.64,3.76,"9,613297.07;10,1247368.97;11,9836696.39;12,8965137.71;13,7426770.53;14,5482493.90;15,6186726.13;16,4848306.47;17,2566000.87;18,2224438.13;19,1648576.03;20,970948.07;21,1089407.12;22,970262.37;23,894639.84;24,638731.02;25,404989.22;26,877298.51;27,815438.45;28,569221.87;29,827660.02;30,47400.01;",0.9
1251,1944,6086,26,56,34090.68712,6058,38,854,68403240,6058,44291686.38,142.91,143.65,0.74,"8,23174.10;9,1012540.79;10,2329270.24;11,2607700.73;12,3096759.27;13,2622000.33;14,1933066.51;15,2917788.02;16,2718036.73;17,2705665.61;18,3658822.16;19,3490265.99;20,3140422.12;21,3815854.50;22,3537744.94;23,3803287.61;24,2930112.24;25,2711049.48;26,2084107.06;27,2210169.30;28,2886329.58;29,2993081.60;30,2327658.72;31,2672836.43;32,2763692.07;33,1378465.18;34,30076.37;",0.89
1252,1944,4951,9,21,13466.62963,4902,14,843.15,140743214,4902,44248323.84,111.27,112.76,1.49,"1,1654011.32;2,3666980.16;3,4008736.02;4,6977671.98;5,10471025.26;6,10454169.37;7,18641302.92;8,17612673.44;9,15266470.01;10,12150764.35;11,10409545.29;12,10874913.99;13,6034964.55;14,5049564.18;15,5118971.80;16,2349377.48;",0.98
1253,1944,3572,42,93,56432.75372,3537,67,819.27,81011428,3537,44166334.4,75.13,76.18,1.05,"17,345.48;18,472786.25;19,973615.01;20,1558222.74;21,1810126.63;22,1647278.92;23,2120615.73;24,2087047.20;25,2349794.17;26,3258132.69;27,2805150.26;28,2586370.16;29,2363330.38;30,2272944.45;31,3187706.78;32,2998352.43;33,3378952.67;34,3457025.08;35,3895712.97;36,1887642.49;37,2497446.84;38,3645329.20;39,2328094.91;40,2763669.97;41,2975355.54;42,3130603.42;43,2234532.25;44,2775081.92;45,2690954.14;46,2837097.34;47,2381331.22;48,1856412.80;49,2547107.76;50,939947.59;51,292152.27;",0.89
1254,1944,5350,8,19,11567.77571,5308,16,643.97,278434895,5308,44102903.16,122.11,123.85,1.74,"0,136223.43;1,3306076.53;2,7210778.56;3,13279038.22;4,24090615.65;5,35987206.16;6,39635641.47;7,42145776.05;8,36140632.56;9,26514444.89;10,20269580.81;11,12634864.88;12,7943799.13;13,5552177.93;14,2947557.04;15,634511.92;",1
1255,1944,3642,5,11,6766.564514,3425,9,616.44,57406607.25,3425,44028728.59,66.44,78.23,11.79,"0,595250.36;1,2372178.97;2,7159630.47;3,13475027.43;4,13578976.51;5,10286847.66;6,5613541.80;7,2048610.78;8,903851.27;9,486428.56;10,480735.25;11,404721.66;",0.97
1256,1944,5903,21,54,32735.62561,5903,41,762.74,69813444,5903,43542971.6,138.05,139.04,0.99,"10,415010.08;11,1687776.83;12,2018532.45;13,2435623.03;14,3145058.44;15,3228661.28;16,3487210.00;17,4011040.35;18,3086064.91;19,3554221.26;20,3281088.96;21,4948808.28;22,3634134.56;23,2847957.29;24,2463907.61;25,1994301.28;26,3045077.58;27,2532362.48;28,2397824.48;29,2703795.69;30,2927723.56;31,3158038.16;32,3707169.62;33,1619230.58;34,1311688.97;35,168725.76;",0.89
1257,1944,6009,23,47,28964.17295,5987,29,0,55030749,5987,43475698.06,141.05,141.56,0.51,"5,430598.23;6,2009044.99;7,589627.31;8,1685152.99;9,1719726.91;10,2124778.62;11,1579091.23;12,2666476.14;13,1760693.02;14,3091541.57;15,2428472.40;16,3433798.23;17,3985950.63;18,3958110.07;19,2744170.24;20,4696546.33;21,2325694.15;22,2905225.44;23,1998941.92;24,2431414.92;25,1960271.94;26,2733824.49;27,936553.14;28,447944.89;29,385259.02;",0.93
1258,338,373,3,5,3141.54949,352,4,0,128991045,352,43406527.18,5.7,6.3,0.61,"0,12422207.14;1,56377060.34;2,25286527.32;3,11349336.02;4,11033731.97;5,6956547.46;6,5565365.48;",0.92
1259,1944,2396,15,28,16866.98771,2389,20,768.28,150429156,2389,43358096.37,45.53,46.46,0.93,"2,3541727.70;3,3688982.04;4,2599145.72;5,3693886.30;6,4124256.35;7,9234072.64;8,15958110.86;9,23110978.48;10,22834259.92;11,17925663.75;12,10935916.96;13,7351463.79;14,4654632.37;15,3265252.80;16,2822436.46;17,4286571.81;18,6238710.83;19,4161493.66;",0.95
1260,1944,3327,36,77,46645.51251,3299,61,741.66,131028476,3299,43282913.11,67.44,69.03,1.59,"13,239769.47;14,1023185.76;15,1578470.81;16,2458698.88;17,2465213.54;18,3771251.19;19,4216175.70;20,3886898.88;21,5068557.01;22,4734746.81;23,5178020.53;24,4744947.28;25,4785884.86;26,5305418.99;27,7377889.29;28,5211172.17;29,6758292.50;30,5951943.97;31,5663892.22;32,7451029.03;33,4754273.67;34,4673582.16;35,4462255.75;36,4835705.74;37,4560288.73;38,4257222.13;39,3086423.89;40,2960853.78;41,3284977.90;42,2468044.67;43,1766066.14;44,1059856.92;45,676517.97;46,276160.51;47,27770.42;",0.94
